Code,Town_Japanese,Prefecture_Town_Japanese,Prefecture_English,Prefecture_Town_English,Town_English,SP,WP,BP,Redundancy,Diversity,PV_output_2018,Windspeed_2018,PercentForest_cover,PercentEmployment_EGHW_2009,Population_2010,Area_inhabitable_2010,Land_price_residential_2009,ku_LDP_voteshare_2012,Crime_Rate_2008,Income_taxable_per_capita_2010,Unemployment_2010,Financial_Str_Index_2010,PercentChange_CO2_industry_2000_03
34213,????,??? ????,Hiroshima,Hiroshima-ken Hatsukaichi-shi,Hatsukaichi-shi,544,0,1,547,3,1310,5.17,84.68612065,0.215717568,114038,6725,71200,49.74002917,7.418579772,1388160.289,5.4,72,28.46
34214,?????,??? ?????,Hiroshima,Hiroshima-ken Akitakata-shi,Akitakata-shi,734,0,0,734,1,1212,5.52,79.03084847,0.034935053,31487,11027,11500,46.18400542,6.3200686,1019188.935,4.9,34,16.99
34215,????,??? ????,Hiroshima,Hiroshima-ken Etajima-shi,Etajima-shi,269,0,0,269,1,1350,5.6,51.31227097,0.144278791,27031,4410,30600,56.40092588,6.363064629,1133244.756,5.3,38,-16.08
34302,???,??? ???,Hiroshima,Hiroshima-ken Fuchu-cho,Fuchu-cho,15,0,0,15,1,1320,5.42,41.53110048,0.079298997,50442,596,121300,57.78889401,13.75837596,1491228.46,5.6,103,-12.81
34304,???,??? ???,Hiroshima,Hiroshima-ken Kaita-cho,Kaita-cho,26,0,0,26,1,1283,5.66,46.70528602,0.108867428,28475,715,92500,57.78889401,13.20456541,1353709.675,5.9,84,-5.57
34307,???,??? ???,Hiroshima,Hiroshima-ken Kumano-cho,Kumano-cho,116,0,0,116,1,1311,6.06,63.14693635,0.048913708,24533,1176,46300,57.78889401,5.706599274,1178238.78,7,60,-17.18
34309,??,??? ??,Hiroshima,Hiroshima-ken Saka-cho,Saka-cho,74,0,1,78,3,1289,5.53,48.69176771,0,13262,785,80200,57.78889401,11.53672146,1183767.079,6.9,80,24.57
34368,?????,??? ?????,Hiroshima,Hiroshima-ken Akiota-cho,Akiota-cho,31,0,0,31,1,1111,8.25,88.08473338,0.634045486,7255,3945,12400,46.18400542,4.962095107,936145.417,4.4,23,-24.82
34369,????,??? ????,Hiroshima,Hiroshima-ken Kitahiroshima-cho,Kitahiroshima-cho,459,0,0,460,2,1135,5.9,82.51887844,0.02503881,19969,10787,7500,46.18400542,6.760478742,990128.4491,3.8,33,-9.55
34431,?????,??? ?????,Hiroshima,Hiroshima-ken Osakikamijima-cho,Osakikamijima-cho,14,0,0,15,2,1275,5.81,33.72603373,0.78125,8448,2501,21900,63.06182259,9.588068182,978204.072,3.5,37,-60.39
34462,???,??? ???,Hiroshima,Hiroshima-ken Sera-cho,Sera-cho,319,0,0,322,2,1271,5.39,68.23098207,0.068379965,17549,8332,6000,42.36647998,6.040230213,954988.2614,4.3,33,-19.58
34545,?????,??? ?????,Hiroshima,Hiroshima-ken Jinsekikogen-cho,Jinsekikogen-cho,177,0,0,177,1,1236,5.65,80.01361934,0,10350,7111,4700,42.36647998,2.801932367,820606.9565,3.5,23,-30.79
35201,???,??? ???,Yamaguchi,Yamaguchi-ken Shimonoseki-shi,Shimonoseki-shi,696,9,1,708,4,1216,7.15,66.07275012,0.234207876,280947,24136,36000,78.1681561,11.78514097,1167355.505,6.3,57,19.76
35202,???,??? ???,Yamaguchi,Yamaguchi-ken Ube-shi,Ube-shi,668,0,1,670,3,1294,6.46,49.47690383,0.31420482,173772,13900,29300,70.84721264,11.04896071,1238706.109,6.2,72,-18.41
35203,???,??? ???,Yamaguchi,Yamaguchi-ken Yamaguchi-shi,Yamaguchi-shi,1246,0,0,1247,2,1236,6.63,75.58999717,0.280224587,196628,24846,,68.37920436,10.12063389,1263791.988,5.2,67,-6.2
35204,??,??? ??,Yamaguchi,Yamaguchi-ken Hagi-shi,Hagi-shi,83,0,0,83,1,1156,7.05,81.02720417,0.327460137,53747,13683,15400,70.84721264,9.507507396,997118.3322,5.6,35,-1.77
35206,???,??? ???,Yamaguchi,Yamaguchi-ken Hofu-shi,Hofu-shi,686,0,1,687,2,1315,6.59,51.90094915,0.153501814,116611,9228,37100,65.91119607,11.1396009,1213613.484,5.3,87,0.54
35207,???,??? ???,Yamaguchi,Yamaguchi-ken Kudamatsu-shi,Kudamatsu-shi,292,0,0,292,1,1326,6.57,60.10965648,0.210863084,55012,3511,51900,55.36940861,9.361593834,1328943.122,6.4,92,42.88
35208,???,??? ???,Yamaguchi,Yamaguchi-ken Iwakuni-shi,Iwakuni-shi,653,0,1,655,3,1349,5.06,80.99565118,0.230089603,143857,17578,35100,55.36940861,8.466741278,1221803.59,6.5,63,-11.75
35210,??,??? ??,Yamaguchi,Yamaguchi-ken Hikari-shi,Hikari-shi,126,0,0,126,1,1329,6.36,53.17598434,0.103765754,53004,4436,31400,55.36940861,7.376801751,1302178.571,6.8,82,55.99
35211,???,??? ???,Yamaguchi,Yamaguchi-ken Nagato-shi,Nagato-shi,81,1,0,84,4,1158,7.46,75.414874,0.099089937,38349,8749,19200,78.1681561,5.710709536,989619.964,5.9,38,-8.83
35212,???,??? ???,Yamaguchi,Yamaguchi-ken Yanai-shi,Yanai-shi,611,0,0,611,1,1340,6.87,58.09864189,0.570112295,34730,5846,35300,55.36940861,10.22171034,1130472.502,6.6,55,34.74
35213,???,??? ???,Yamaguchi,Yamaguchi-ken Mine-shi,Mine-shi,1242,0,0,1242,1,1223,6.3,73.04901525,0.118756549,28630,11500,9600,70.84721264,5.483758295,1023177.157,4.7,38,-22.11
35215,???,??? ???,Yamaguchi,Yamaguchi-ken Shunan-shi,Shunan-shi,486,0,1,487,2,1302,6.17,77.30375427,0.258216434,149487,15879,41100,60.64030234,7.947179353,1316725.501,4.9,88,3.45
35216,??????,??? ??????,Yamaguchi,Yamaguchi-ken Sanyoonoda-shi,Sanyoonoda-shi,639,0,2,642,3,1283,6.48,46.58244981,0.309837335,64550,7094,23900,70.84721264,9.155693261,1165793.091,7.7,74,-7.98
35305,?????,??? ?????,Yamaguchi,Yamaguchi-ken Suooshima-cho,Suooshima-cho,222,0,0,222,1,1342,7.21,52.04458276,0,19084,6649,17700,55.36940861,4.715992454,808772.2176,6.2,20,-19.94
35321,???,??? ???,Yamaguchi,Yamaguchi-ken Waki-cho,Waki-cho,3,0,0,3,1,1332,5.08,57.95454545,0.172467858,6378,452,71900,55.36940861,6.11476952,1248892.129,5.6,87,12.66
35341,???,??? ???,Yamaguchi,Yamaguchi-ken Kaminoseki-cho,Kaminoseki-cho,5,0,0,5,1,1320,7.35,63.77477736,1.710684274,3332,1327,22800,55.36940861,3.901560624,1140442.977,6.3,13,-44.56
35343,????,??? ????,Yamaguchi,Yamaguchi-ken Tabuse-cho,Tabuse-cho,188,0,0,188,1,1345,6.9,50.82423039,0.08757663,15986,2584,24500,55.36940861,5.692480921,1152703.24,5.6,49,-0.76
35344,???,??? ???,Yamaguchi,Yamaguchi-ken Hirao-cho,Hirao-cho,337,1,0,338,2,1345,7.3,40.61502756,0,13491,2051,22300,55.36940861,3.780297976,1044220.592,5.9,41,-18.98
35502,???,??? ???,Yamaguchi,Yamaguchi-ken Abu-cho,Abu-cho,12,0,0,12,1,1149,7.06,84.62134919,0,3743,1813,12600,70.84721264,5.343307507,802615.2819,5.2,17,-17.53
36201,???,??? ???,Tokushima,Tokushima-ken Tokushima-shi,Tokushima-shi,1003,0,2,1005,2,1348,6.61,27.29882058,0.299756566,264548,13924,102500,53.19019011,14.06172037,1220874.839,6.5,83,3.75
36202,???,??? ???,Tokushima,Tokushima-ken Naruto-shi,Naruto-shi,656,1,0,657,2,1363,6.72,55.55883656,0.095914685,61513,5974,51100,55.74210552,9.997886626,1153387.967,7.8,66,10.44
36203,????,??? ????,Tokushima,Tokushima-ken Komatsushima-shi,Komatsushima-shi,229,0,0,229,1,1347,7.06,15.47461369,0.091101591,40614,3824,50200,53.7553796,10.6121042,1042444.92,9.5,56,-21.48
36204,???,??? ???,Tokushima,Tokushima-ken Anan-shi,Anan-shi,1129,0,2,1131,2,1376,7.08,53.42254983,0.487753573,76063,12901,42200,53.7553796,8.361489818,1074625.692,8,91,11.58
36205,????,??? ????,Tokushima,Tokushima-ken Yoshinogawa-shi,Yoshinogawa-shi,693,0,0,693,1,1296,7.18,54.5807615,0.134029986,44020,6551,33400,53.7553796,9.49568378,938848.4098,9.2,43,-14.47
36206,???,??? ???,Tokushima,Tokushima-ken Awa-shi,Awa-shi,1920,0,0,1920,1,1298,6.25,52.94548882,0.02802762,39247,8978,16500,55.74210552,8.255408057,875804.6984,7.4,38,-14.6
36207,???,??? ???,Tokushima,Tokushima-ken Mima-shi,Mima-shi,1196,0,0,1196,1,1240,6.9,79.41096412,0.129294422,32484,7622,22000,54.74874256,9.358453392,868749.9076,10.9,31,-21.14
36208,???,??? ???,Tokushima,Tokushima-ken Miyoshi-shi,Miyoshi-shi,383,0,0,383,1,1196,6.61,85.30243389,0.61433675,29951,9403,22500,55.74210552,5.675937364,903963.3735,6.8,22,-21.87
36301,???,??? ???,Tokushima,Tokushima-ken Katsuura-cho,Katsuura-cho,41,0,0,41,1,1194,8.39,67.23495702,0.069384215,5765,2290,20900,53.7553796,3.81613183,880348.4822,6.4,25,-30.17
36302,???,??? ???,Tokushima,Tokushima-ken Kamikatsu-cho,Kamikatsu-cho,1,0,0,1,1,1208,8.52,85.5671043,0,1783,1598,8100,53.7553796,2.243409983,690626.4722,3.9,12,-47.21
36321,?????,??? ?????,Tokushima,Tokushima-ken Sanagouchi-son,Sanagouchi-son,21,0,0,21,1,1262,8.14,67.58865248,0.077279753,2588,1340,14900,53.19019011,1.931993818,791005.796,3.1,15,-8.47
36341,???,??? ???,Tokushima,Tokushima-ken Ishii-cho,Ishii-cho,182,0,0,182,1,1333,6.43,9.573361082,0.150265855,25954,2605,47300,53.7553796,11.32773368,1064284.272,9,53,-22.98
36342,???,??? ???,Tokushima,Tokushima-ken Kamiyama-cho,Kamiyama-cho,41,0,0,41,1,1181,8.44,82.43032716,0.248426631,6038,3069,19800,53.7553796,4.802914872,712546.5386,5.4,23,-6.61
36368,???,??? ???,Tokushima,Tokushima-ken Naka-cho,Naka-cho,72,0,0,72,1,1220,7.3,95.02921452,0.300493668,9318,3469,12600,53.7553796,3.434213351,873880.4464,5,20,-21.88
36383,???,??? ???,Tokushima,Tokushima-ken Mugi-cho,Mugi-cho,6,0,0,6,1,1346,6.09,86.79512109,0.290095317,4826,749,33300,53.7553796,4.765851637,853724.4094,7.7,20,61.21
36387,???,??? ???,Tokushima,Tokushima-ken Minami-cho,Minami-cho,35,0,0,35,1,1339,6.56,88.83919063,0.0515132,7765,1565,27700,53.7553796,4.249839021,792361.6227,6.8,20,-40.41
36388,???,??? ???,Tokushima,Tokushima-ken Kaiyo-cho,Kaiyo-cho,176,0,0,176,1,1301,5.34,91.23572868,0.134022592,10446,2616,24900,53.7553796,7.084051312,739821.6542,8.5,18,5.52
36401,???,??? ???,Tokushima,Tokushima-ken Matsushige-cho,Matsushige-cho,51,0,0,51,1,1362,6.37,0.430416069,0.126078301,15070,1388,42000,55.74210552,7.431984074,1264261.38,6.4,97,-22.73
36402,???,??? ???,Tokushima,Tokushima-ken Kitajima-cho,Kitajima-cho,87,0,0,87,1,1360,6.35,0,0.09234463,21658,877,69200,55.74210552,12.97442054,1292646.274,6.5,79,-26.93
36403,???,??? ???,Tokushima,Tokushima-ken Aizumi-cho,Aizumi-cho,77,0,0,77,1,1348,6.01,0,0.032995381,33338,1627,47700,55.74210552,11.18843362,1160051.833,8.6,71,-17.68
36404,???,??? ???,Tokushima,Tokushima-ken Itano-cho,Itano-cho,233,0,0,233,1,1334,6.66,47.65063571,0.035109894,14241,1875,19900,55.74210552,12.56934204,953856.8921,11.2,50,16.36
36405,???,??? ???,Tokushima,Tokushima-ken Kamiita-cho,Kamiita-cho,284,0,0,284,1,1330,5.98,36.80092727,0.078573112,12727,2183,17200,55.74210552,10.37165082,950989.7069,8.8,44,1.28
36468,????,??? ????,Tokushima,Tokushima-ken Tsurugi-cho,Tsurugi-cho,16,0,0,16,1,1198,6.64,82.57700205,0.162059104,10490,3214,18000,53.7553796,9.151572927,790512.8694,11.3,21,-18.25
36489,?????,??? ?????,Tokushima,Tokushima-ken Higashimiyoshi-cho,Higashimiyoshi-cho,169,0,0,169,1,1199,7.19,78.34353325,0.059824515,15044,2665,28000,55.74210552,7.37835682,954095.9851,5.6,29,-35.02
37201,???,??? ???,Kagawa,Kagawa-ken Takamatsu-shi,Takamatsu-shi,1737,0,2,1739,2,1323,6.22,37.44934954,0.435592198,419429,23295,59900,46.7076776,11.88043745,1354887.747,6.4,82,-22.44
37202,???,??? ???,Kagawa,Kagawa-ken Marugame-shi,Marugame-shi,509,0,0,509,1,1344,5.69,27.02388407,0.182850108,110473,8156,43800,54.12722154,13.65039421,1239444.987,6,72,-6.51
37203,???,??? ???,Kagawa,Kagawa-ken Sakaide-shi,Sakaide-shi,447,0,0,447,1,1320,6.21,28.12026822,0.614875676,55621,6540,36600,45.53298819,16.46859999,1248639.435,7,84,-28.12
37204,????,??? ????,Kagawa,Kagawa-ken Zentsuji-shi,Zentsuji-shi,136,0,0,136,1,1318,6.06,24.34804413,0.029570926,33817,2972,30200,62.72145489,13.83919331,1188534.701,7.5,52,-2.37
37205,????,??? ????,Kagawa,Kagawa-ken Kanonji-shi,Kanonji-shi,695,0,0,695,1,1312,5.16,37.27760279,0.173871431,62690,7282,27200,62.72145489,11.56484288,1140995.278,5,64,-22.84
37206,????,??? ????,Kagawa,Kagawa-ken Sanuki-shi,Sanuki-shi,1042,0,0,1042,1,1335,5.98,52.16488357,0.071698113,53000,7545,35000,45.53298819,7.622641509,1074711.132,6.9,44,-23.72
37207,?????,??? ?????,Kagawa,Kagawa-ken Higashikagawa-shi,Higashikagawa-shi,591,0,0,591,1,1308,6.26,68.11216172,0.118959108,33625,4781,28300,45.53298819,7.494423792,1030181.204,7.5,50,-45.18
37208,???,??? ???,Kagawa,Kagawa-ken Mitoyo-shi,Mitoyo-shi,1262,0,0,1262,1,1321,5.87,35.29596695,0.048166745,68512,14300,22200,62.72145489,7.940214853,1092742.6,5.4,51,-9.22
37322,???,??? ???,Kagawa,Kagawa-ken Tonosho-cho,Tonosho-cho,139,0,0,139,1,1326,6.93,63.46283103,0.066124446,15123,2635,33900,47.88236701,9.918666931,1022235.006,4.5,39,-23.21
37324,????,??? ????,Kagawa,Kagawa-ken Shodoshima-cho,Shodoshima-cho,212,2,0,214,2,1324,7.03,72.27857367,0.284794453,16152,2377,22800,47.88236701,7.986627043,973543.524,6.2,36,-3.49
37341,???,??? ???,Kagawa,Kagawa-ken Miki-cho,Miki-cho,371,0,0,371,1,1292,5.87,49.44576405,0.056211355,28464,3754,35000,45.53298819,8.396571107,1189538.61,5.9,57,0.72
37364,???,??? ???,Kagawa,Kagawa-ken Naoshima-cho,Naoshima-cho,28,0,0,28,1,1329,6.02,68.02529866,0.15037594,3325,464,20900,47.88236701,2.406015038,1481457.143,3.5,54,-41.85
37386,????,??? ????,Kagawa,Kagawa-ken Utazu-cho,Utazu-cho,57,0,0,57,1,1329,5.84,11.64807931,0.065097103,18434,713,44900,45.53298819,24.79114679,1313867.69,6.5,87,-12.79
37387,???,??? ???,Kagawa,Kagawa-ken Ayagawa-cho,Ayagawa-cho,351,0,0,351,1,1288,6.05,46.86787636,0.134010152,24625,5765,22900,45.53298819,6.61928934,1161171.249,5,58,-21.67
37403,???,??? ???,Kagawa,Kagawa-ken Kotohira-cho,Kotohira-cho,30,0,0,30,1,1274,5.85,23.99527187,0.280927059,9967,636,23900,62.72145489,11.53807565,1080801.144,5.6,44,-8.38
37404,????,??? ????,Kagawa,Kagawa-ken Tadotsu-cho,Tadotsu-cho,86,0,0,86,1,1318,5.72,22.8430567,0.119159077,23498,1859,40800,62.72145489,9.490169376,1219868.84,8,67,13.49
37406,?????,??? ?????,Kagawa,Kagawa-ken Manno-cho,Manno-cho,321,0,0,321,1,1243,5.92,68.30134308,0.041913344,19087,6116,16400,62.72145489,7.230051868,1044596.846,5.8,40,-27.85
38201,???,??? ???,Ehime,Ehime-ken Matsuyama-shi,Matsuyama-shi,808,0,3,811,2,1329,5.48,44.03216408,0.216537679,517231,23998,93400,49.21122877,14.87149842,1154926.561,8.2,72,-29.9
38202,???,??? ???,Ehime,Ehime-ken Imabari-shi,Imabari-shi,971,0,109,1080,2,1330,5.82,53.34968682,0.20356448,166532,19509,32500,46.75644525,13.55895564,1106346.906,8.7,58,-29.26
38203,????,??? ????,Ehime,Ehime-ken Uwajima-shi,Uwajima-shi,351,3,0,354,2,1244,7.89,71.93662422,0.292126826,84210,13861,44100,43.13910761,10.81819261,876933.2502,6.8,37,-14.75
38204,????,??? ????,Ehime,Ehime-ken Yawatahama-shi,Yawatahama-shi,23,0,0,23,1,1267,7.57,53.16094114,0.260620276,38370,6167,62200,43.13910761,8.365910868,976537.6336,5.3,36,-31.57
38205,????,??? ????,Ehime,Ehime-ken Niihama-shi,Niihama-shi,551,0,0,556,2,1279,5.89,73.09005548,0.345011706,121735,6311,40400,47.16666667,12.18219904,1219841.787,6.2,80,-27.31
38206,???,??? ???,Ehime,Ehime-ken Saijo-shi,Saijo-shi,862,0,1,866,3,1278,5.95,69.19480622,0.239983585,112091,15570,38200,47.16666667,12.60582919,1083387.56,7,74,34.8
38207,???,??? ???,Ehime,Ehime-ken Ozu-shi,Ozu-shi,91,0,2,93,2,1232,6.74,72.42480333,0.1675255,47157,11899,34600,43.13910761,10.5180567,896579.405,5.5,36,0.6
38210,???,??? ???,Ehime,Ehime-ken Iyo-shi,Iyo-shi,173,0,0,173,1,1303,6.01,58.81112768,0.076281663,38017,7990,35400,46.75644525,9.443143857,956394.4025,6.5,42,-18.13
38213,?????,??? ?????,Ehime,Ehime-ken Shikokuchuo-shi,Shikokuchuo-shi,439,0,1,440,2,1230,7,77.7098692,0.209564571,90187,9396,43100,47.16666667,9.70206349,1249037.788,6,83,-10.11
38214,???,??? ???,Ehime,Ehime-ken Seiyo-shi,Seiyo-shi,364,0,0,364,1,1263,7.31,74.79166262,0.123574144,42080,12712,19100,43.13910761,9.624524715,814737.7376,5.2,26,-29.21
38215,???,??? ???,Ehime,Ehime-ken Toon-shi,Toon-shi,142,0,0,142,1,1257,7.42,76.50508394,0.136158625,35253,5004,58200,46.75644525,12.70813831,1054742.462,6,52,-6.66
38356,???,??? ???,Ehime,Ehime-ken Kamijima-cho,Kamijima-cho,49,0,0,50,2,1349,6.18,48.91518738,0.248430962,7648,1550,14500,46.75644525,4.184100418,1041529.812,5.6,24,-39.13
38386,?????,??? ?????,Ehime,Ehime-ken Kumakogen-cho,Kumakogen-cho,35,18,0,53,2,1227,7.21,88.1609156,0.279966819,9644,5848,9100,46.75644525,9.746992949,710081.6051,4.7,19,-34.14
38401,???,??? ???,Ehime,Ehime-ken Masaki-cho,Masaki-cho,73,0,0,73,1,1332,5.24,0,0.05929049,30359,2032,78300,46.75644525,10.86992325,1137820.844,7.2,77,9.82
38402,???,??? ???,Ehime,Ehime-ken Tobe-cho,Tobe-cho,105,0,0,105,1,1279,6.39,70.41449247,0.090987671,21981,2978,40000,46.75644525,8.14339657,1017455.575,6,47,-15.02
38422,???,??? ???,Ehime,Ehime-ken Uchiko-cho,Uchiko-cho,34,0,1,35,2,1211,6.67,77.07846411,0.072042117,18045,6900,24300,44.94777643,7.813798836,750751.1222,5.6,26,-24.77
38442,???,??? ???,Ehime,Ehime-ken Ikata-cho,Ikata-cho,21,25,0,49,3,1260,8.25,50.23837271,3.161183606,10882,4587,21800,43.13910761,3.675794891,817334.6811,4.9,53,-37.58
38484,???,??? ???,Ehime,Ehime-ken Matsuno-cho,Matsuno-cho,70,0,0,70,1,1237,7.36,84.87309645,0,4377,1591,11300,43.13910761,8.224811515,660716.7009,5.5,16,-39.47
38488,???,??? ???,Ehime,Ehime-ken Kihoku-cho,Kihoku-cho,163,0,0,163,1,1211,7.2,84.91751767,0.068769879,11633,3670,12600,43.13910761,9.971632425,787995.0142,6.8,22,-25.32
38506,???,??? ???,Ehime,Ehime-ken Ainan-cho,Ainan-cho,327,0,0,327,1,1326,7.1,76.62131709,0.058185445,24061,5601,19500,43.13910761,7.148497569,804778.4381,8.2,25,-5.03
39201,???,??? ???,Kochi,Kochi-ken Kochi-shi,Kochi-shi,762,0,4,767,3,1399,4.52,55.96015782,0.258304625,343393,13262,110300,57.7872447,18.25022642,1177426.409,7,58,-15.61
39202,???,??? ???,Kochi,Kochi-ken Muroto-shi,Muroto-shi,189,0,0,189,1,1359,6.53,81.77204994,0.072320842,15210,3218,21300,73.58963283,8.547008547,769931.3609,11,23,-20.32
39203,???,??? ???,Kochi,Kochi-ken Aki-shi,Aki-shi,45,0,0,45,1,1409,4.66,88.27755719,0.317184223,19547,3952,40000,73.58963283,13.71054382,846918.9645,8.5,29,41.86
39204,???,??? ???,Kochi,Kochi-ken Nankoku-shi,Nankoku-shi,238,0,0,238,1,1420,4.49,48.5839649,0.050533635,49472,6467,83900,73.58963283,13.78557568,1023716.082,7.5,57,-11.89
39205,???,??? ???,Kochi,Kochi-ken Tosa-shi,Tosa-shi,258,0,0,258,1,1411,4.48,53.43378098,0.038346232,28686,4046,43800,71.29693558,10.49292338,889364.9864,10.5,36,-33.28
39206,???,??? ???,Kochi,Kochi-ken Susaki-shi,Susaki-shi,98,0,2,101,3,1359,4.96,75.291599,0.19434772,24698,3566,43900,71.29693558,11.25597214,886458.9036,9.5,38,-29.42
39208,???,??? ???,Kochi,Kochi-ken Sukumo-shi,Sukumo-shi,172,0,1,173,2,1307,6.3,83.4142932,0.123839009,22610,4687,20600,71.29693558,11.0570544,802502.3441,8.2,36,-14.76
39209,?????,??? ?????,Kochi,Kochi-ken Tosashimizu-shi,Tosashimizu-shi,131,0,0,131,1,1331,6.63,86.01815726,0.224592925,16029,3914,23400,71.29693558,4.367084659,775656.8095,12.1,25,63.57
39210,????,??? ????,Kochi,Kochi-ken Shimanto-shi,Shimanto-shi,368,0,1,369,2,1335,5.82,84.31105911,0.420226533,35933,9814,29700,71.29693558,11.74407926,929065.7334,8.7,36,24.02
39211,???,??? ???,Kochi,Kochi-ken Konan-shi,Konan-shi,180,0,0,180,1,1429,4.52,57.03896925,0.044339344,33830,5434,35400,73.58963283,11.23263376,955896.039,6.6,36,-27.93
39212,???,??? ???,Kochi,Kochi-ken Kami-shi,Kami-shi,132,1,0,133,2,1410,5.11,86.84366987,0.347632622,28766,6638,35100,73.58963283,9.247027741,854886.9151,6.9,31,-22.13
39301,???,??? ???,Kochi,Kochi-ken Toyo-cho,Toyo-cho,79,0,0,79,1,1275,5.34,86.08636977,0.033932813,2947,1082,20300,73.58963283,7.804546997,600739.0567,12.7,13,18.22
39302,????,??? ????,Kochi,Kochi-ken Nahari-cho,Nahari-cho,62,0,0,62,1,1357,5.31,75.74152542,0.028232637,3542,641,18700,73.58963283,12.14003388,745298.9836,8.7,17,-33.58
39303,???,??? ???,Kochi,Kochi-ken Tano-cho,Tano-cho,12,0,0,12,1,1401,5.09,47.25609756,0.034106412,2932,346,19000,73.58963283,9.549795362,835472.0327,8.2,19,-14.8
39304,???,??? ???,Kochi,Kochi-ken Yasuda-cho,Yasuda-cho,9,0,0,9,1,1338,4.91,80.9751434,0.033670034,2970,1024,17000,73.58963283,3.703703704,704418.8552,9.2,15,8.53
39305,???,??? ???,Kochi,Kochi-ken Kitagawa-mura,Kitagawa-mura,1,0,0,1,1,1237,5.81,93.6519222,0.658376006,1367,1195,11300,73.58963283,5.852231163,819733.7235,2.8,18,63.93
39306,???,??? ???,Kochi,Kochi-ken Umaji-mura,Umaji-mura,1,0,0,1,1,1256,6.18,94.47196713,0.098716683,1013,938,8500,73.58963283,2.961500494,1217042.448,3.8,15,26.22
39307,???,??? ???,Kochi,Kochi-ken Geisei-mura,Geisei-mura,82,0,0,82,1,1399,4.43,73.93388847,0,4048,1150,15700,73.58963283,16.79841897,777228.0138,6.7,25,-4.83
39341,???,??? ???,Kochi,Kochi-ken Motoyama-cho,Motoyama-cho,15,0,0,15,1,1274,7.6,91.82624246,0.073117231,4103,1530,18300,73.58963283,6.824274921,852471.6061,7.2,16,-35.37
39344,???,??? ???,Kochi,Kochi-ken Otoyo-cho,Otoyo-cho,3,1,0,4,2,1170,7.56,88.00406427,0.063572791,4719,3754,15700,73.58963283,9.74782793,626897.6478,8,16,-27.93
39363,???,??? ???,Kochi,Kochi-ken Tosa-cho,Tosa-cho,84,0,0,84,1,1235,7.77,86.96431097,0.068838917,4358,3038,16800,73.58963283,6.424965581,787957.5493,4.4,22,-55.45
39364,???,??? ???,Kochi,Kochi-ken Okawa-mura,Okawa-mura,0,0,0,0,0,1262,8.76,94.05961377,0.486618005,411,688,4100,73.58963283,24.33090024,957941.6058,5,13,28.65
39386,???,??? ???,Kochi,Kochi-ken Ino-cho,Ino-cho,84,0,0,84,1,1238,4.68,88.43874148,0.167584391,25062,4908,40000,72.4432842,11.01268853,1098173.729,8,39,-36.54
39387,????,??? ????,Kochi,Kochi-ken Niyodogawa-cho,Niyodogawa-cho,10,0,0,11,2,1272,7.48,88.88755406,0.030769231,6500,3525,12100,71.29693558,4.153846154,656994.7692,8.8,19,-35.03
39401,????,??? ????,Kochi,Kochi-ken Nakatosa-cho,Nakatosa-cho,61,0,0,61,1,1329,5.21,87.71131676,0.039556962,7584,1995,18500,71.29693558,7.911392405,735640.8228,9.5,18,-26.32
39402,???,??? ???,Kochi,Kochi-ken Sakawa-cho,Sakawa-cho,139,0,0,139,1,1337,5.27,73.26457755,0.157694789,13951,2889,28200,71.29693558,9.031610637,895903.0894,9,31,-2.09
39403,???,??? ???,Kochi,Kochi-ken Ochi-cho,Ochi-cho,6,0,0,6,1,1275,6.09,83.91246092,0.094132413,6374,1800,23100,71.29693558,4.863508001,749131.1578,7.3,19,-27.27
39405,???,??? ???,Kochi,Kochi-ken Yusuhara-cho,Yusuhara-cho,0,0,0,0,0,1230,8.02,90.18223331,0.15060241,3984,2140,20200,71.29693558,4.016064257,730654.1165,3.7,10,-15.04
39410,???,??? ???,Kochi,Kochi-ken Hidaka-mura,Hidaka-mura,38,0,0,38,1,1374,4.82,65.53030303,0.01835873,5447,1562,27100,71.29693558,7.710666422,860198.6415,9.1,27,-12.05
39411,???,??? ???,Kochi,Kochi-ken Tsuno-cho,Tsuno-cho,48,1,0,49,2,1285,6.14,89.04939893,0.046823786,6407,2050,13900,71.29693558,3.433744342,717819.1041,5.5,16,-34.37
39412,????,??? ????,Kochi,Kochi-ken Shimanto-cho,Shimanto-cho,177,0,0,177,1,1251,5.75,86.94826029,0.29359953,18733,8300,19700,71.29693558,4.964501148,746341.6965,5.3,23,-29.21
39424,???,??? ???,Kochi,Kochi-ken Otsuki-cho,Otsuki-cho,158,14,0,172,2,1329,7.36,77.9654436,0.034584126,5783,2124,12000,71.29693558,5.533460142,629018.5025,12.5,14,-69.82
39427,???,??? ???,Kochi,Kochi-ken Mihara-mura,Mihara-mura,46,0,0,46,1,1253,6.63,87.17047452,0,1681,1053,6700,71.29693558,9.518143962,645544.3189,5.7,11,-13.59
39428,???,??? ???,Kochi,Kochi-ken Kuroshio-cho,Kuroshio-cho,47,0,0,47,1,1295,5.93,82.93097045,0.072780204,12366,4136,18800,71.29693558,6.954552806,772280.4464,8.4,21,-6.48
40100,????,??? ????,Fukuoka,Fukuoka-ken Kitakyushu-shi,Kitakyushu-shi,769,5,3,778,4,1203,7.36,39.94138023,0.231254466,976846,29229,64700,44.09644765,6.98482933,1200292.321,7.7,70,-12.17
